# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz 
    0     95     36      -      0      0      0      0      0      0  12481   2280 
    0     97     36      -      0      0      0      0      0      0  12481   2280 
    0     94     36      -      0      0      0      0      0      0  12481   2280 
    0     96     37      -     11      0      0      0      0      0  12481   2280 
    0     96     37      -     26      2      0      0      0      0  12481   2280 
    0     96     37      -     38      3      0      0      0      0  12481   2280 
    0     96     37      -     40      1      0      0      0      0  12481   2280 
    0     96     37      -     53      1      0      0      0      0  12481   2280 
    0     96     37      -     45      1      0      0      0      0  12481   2280 
    0     96     37      -     66      1      0      0      0      0  12481   2280 
    0     95     37      -     32      0      0      0      0      0  12481   2280 
    0     95     37      -      2      0      0      0      0      0  12481   2280 
    0     95     37      -      7      0      0      0      0      0  12481   2280 
    0     95     37      -     13      0      0      0      0      0  12481   2280 
    0     94     37      -      0      0      0      0      0      0  12481   2280 
    0     95     37      -      0      0      0      0      0      0  12481   2280 
    0     94     36      -      0      0      0      0      0      0  12481   2280 
    0     94     36      -      0      0      0      0      0      0  12481   2280 
    0     95     36      -      0      0      0      0      0      0  12481   2280 
    0     96     36      -      0      0      0      0      0      0  12481   2280 
    0     97     37      -      0      0      0      0      0      0  12481   2280 
    0     94     36      -      0      0      0      0      0      0  12481   2280 
    0     97     37      -      0      0      0      0      0      0  12481   2280 
    0     97     37      -      0      0      0      0      0      0  12481   2280 
    0     95     37      -     11      0      0      0      0      0  12481   2280 
    0     95     37      -     26      2      0      0      0      0  12481   2280 
    0     94     37      -     32      3      0      0      0      0  12481   2280 
    0     97     37      -     46      2      0      0      0      0  12481   2280 
    0     97     37      -     45      1      0      0      0      0  12481   2280 
    0     96     37      -     38      1      0      0      0      0  12481   2280 
    0     94     37      -     52      1      0      0      0      0  12481   2280 
